Timestamp [ms],PL_id,PD_id,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s]
2013-08-05 12:04:52,PL_1,PD_1,2,5851.9989,5.8519989,0.1,8388608.0,55922.66666666666,0.0,0.8,0.6,0.26666666666666666
2013-08-05 12:09:52,PL_1,PD_1,2,5851.9989,0.0,0.0,8388608.0,0.0,0.0,0.4,0.0,0.0
2013-08-05 12:14:53,PL_1,PD_1,2,5851.9989,5.8519989,0.1,8388608.0,22369.066666666666,0.0,0.5333333333333333,0.6,0.26666666666666666
2013-08-05 12:19:53,PL_1,PD_1,2,5851.9989,0.0,0.0,8388608.0,50330.4,0.0,1.0666666666666669,0.0,0.0
2013-08-05 12:24:53,PL_1,PD_1,2,5851.9989,0.0,0.0,8388608.0,55922.66666666666,0.0,0.4,0.0,0.0
2013-08-05 12:29:53,PL_1,PD_1,2,5851.9989,5.8519989,0.1,8388608.0,72699.46666666666,0.0,0.5333333333333333,0.6,0.26666666666666666
2013-08-05 12:34:53,PL_1,PD_1,2,5851.9989,3.9013326,0.06666666666666668,8388608.0,100662.4,8.4,3.0,0.0,0.06666666666666668
2013-08-05 12:39:53,PL_1,PD_1,2,5851.9989,0.0,0.0,8388608.0,39145.86666666667,0.0,0.8666666666666667,0.0,0.0
2013-08-05 12:44:53,PL_1,PD_1,2,5851.9989,19.506663,0.33333333333333337,8388608.0,100661.6,0.0,1.3333333333333333,0.6,0.26666666666666666
2013-08-05 12:49:52,PL_1,PD_1,2,5851.9989,0.0,0.0,8388608.0,11184.533333333333,0.0,0.4,0.0,0.0
2013-08-05 12:54:52,PL_1,PD_1,2,5851.9989,0.0,0.0,8388608.0,173363.2,0.0,0.5333333333333333,0.6,0.26666666666666666
2013-08-05 12:59:52,PL_1,PD_1,2,5851.9989,5.8519989,0.1,8388608.0,150994.4,0.0,0.4,0.0,0.0
2013-08-05 13:04:52,PL_1,PD_1,2,5851.9989,0.0,0.0,8388608.0,16776.8,0.0,0.4,0.0,0.0
2013-08-05 13:09:52,PL_1,PD_1,2,5851.9989,5.8519989,0.1,8388608.0,44738.93333333333,0.0,0.5333333333333333,0.6,0.26666666666666666
2013-08-05 13:14:52,PL_1,PD_1,2,5851.9989,0.0,0.0,8388608.0,145400.53333333333,0.0,0.4,0.0,0.0
2013-08-05 13:19:52,PL_1,PD_1,2,5851.9989,0.0,0.0,8388608.0,100661.6,0.0,0.4,0.0,0.0
2013-08-05 13:24:52,PL_1,PD_1,2,5851.9989,5.8519989,0.1,8388608.0,139808.0,0.0,0.5333333333333333,0.6,0.26666666666666666
2013-08-05 13:29:52,PL_1,PD_1,2,5851.9989,1.9506663,0.03333333333333333,8388608.0,134216.0,0.0,0.3333333333333333,0.0,0.0
2013-08-05 13:34:52,PL_1,PD_1,2,5851.9989,17.555996699999998,0.3,8388608.0,39145.86666666667,0.0,0.26666666666666666,0.0,0.0
2013-08-05 13:39:52,PL_1,PD_1,2,5851.9989,5.8519989,0.1,8388608.0,268434.4,0.0,0.4666666666666667,0.6,0.26666666666666666
2013-08-05 13:44:52,PL_1,PD_1,2,5851.9989,0.0,0.0,8388608.0,117438.4,0.0,0.3333333333333333,0.0,0.0
2013-08-05 13:49:52,PL_1,PD_1,2,5851.9989,1.9506663,0.03333333333333333,8388608.0,5592.266666666666,0.0,0.6,0.6666666666666666,0.4
2013-08-05 13:54:52,PL_1,PD_1,2,5851.9989,3.9013326,0.06666666666666668,8388608.0,134216.0,0.0,1.2,0.0,0.0
2013-08-05 13:59:52,PL_1,PD_1,2,5851.9989,0.0,0.0,8388608.0,50330.4,0.0,0.4,0.0,0.0
2013-08-05 14:04:52,PL_1,PD_1,2,5851.9989,5.8519989,0.1,8388608.0,134216.0,0.0,0.4,0.6,0.26666666666666666
2013-08-05 14:09:52,PL_1,PD_1,2,5851.9989,0.0,0.0,8388608.0,33554.4,0.0,1.8666666666666667,0.0,0.06666666666666668
2013-08-05 14:14:52,PL_1,PD_1,2,5851.9989,0.0,0.0,8388608.0,67108.0,0.0,0.4,0.0,0.0
2013-08-05 14:19:53,PL_1,PD_1,2,5851.9989,19.506663,0.33333333333333337,8388608.0,78292.8,0.0,0.4666666666666667,0.6,0.26666666666666666
2013-08-05 14:24:53,PL_1,PD_1,2,5851.9989,0.0,0.0,8388608.0,67108.0,0.0,0.3333333333333333,0.0,0.0
2013-08-05 14:29:53,PL_1,PD_1,2,5851.9989,0.0,0.0,8388608.0,0.0,0.0,0.3333333333333333,0.0,0.0
2013-08-05 14:34:53,PL_1,PD_1,2,5851.9989,5.8519989,0.1,8388608.0,33553.6,0.0,1.2,0.6,0.26666666666666666
2013-08-05 14:39:53,PL_1,PD_1,2,5851.9989,0.0,0.0,8388608.0,83884.0,0.0,0.5333333333333333,0.0,0.0
2013-08-05 14:44:53,PL_1,PD_1,2,5851.9989,1.9506663,0.03333333333333333,8388608.0,83884.0,0.0,0.4,0.6,0.26666666666666666
2013-08-05 14:49:53,PL_1,PD_1,2,5851.9989,3.9013326,0.06666666666666668,8388608.0,100662.4,0.0,0.4,0.0,0.0
2013-08-05 14:54:53,PL_1,PD_1,2,5851.9989,1.9506663,0.03333333333333333,8388608.0,89477.33333333331,0.0,1.2,0.0,0.0
2013-08-05 14:59:53,PL_1,PD_1,2,5851.9989,5.8519989,0.1,8388608.0,83884.8,0.0,0.4,0.6,0.26666666666666666
2013-08-05 15:04:53,PL_1,PD_1,2,5851.9989,3.9013326,0.06666666666666668,8388608.0,83884.0,0.0,0.4,0.0,0.0
2013-08-05 15:09:53,PL_1,PD_1,2,5851.9989,15.605330399999998,0.26666666666666666,8388608.0,83885.06666666668,0.0,0.4,0.0,0.0
2013-08-05 15:14:53,PL_1,PD_1,2,5851.9989,390.13326,6.666666666666666,8388608.0,486537.33333333326,0.0,0.6666666666666666,13.133333333333333,33.666666666666664
2013-08-05 15:19:53,PL_1,PD_1,2,5851.9989,651.5225441999999,11.133333333333333,8388608.0,603978.4,0.0,3.866666666666666,31.066666666666666,69.6
2013-08-05 15:24:53,PL_1,PD_1,2,5851.9989,91.68131609999999,1.5666666666666669,8388608.0,671086.4,0.0,0.4666666666666667,0.0,0.0
2013-08-05 15:29:53,PL_1,PD_1,2,5851.9989,507.1732379999999,8.666666666666666,8388608.0,710232.8,0.0,0.8,13.4,40.73333333333333
2013-08-05 15:34:53,PL_1,PD_1,2,5851.9989,614.4598844999998,10.5,8388608.0,441798.66666666674,0.0,5.866666666666666,66.86666666666666,83.33333333333333
2013-08-05 15:39:53,PL_1,PD_1,2,5851.9989,723.6971973,12.366666666666667,8388608.0,1006631.2,0.0,7.533333333333332,80.33333333333333,106.93333333333334
2013-08-05 15:44:53,PL_1,PD_1,2,5851.9989,610.5585518999999,10.433333333333332,8388608.0,788528.0,0.0,7.4,64.8,97.26666666666668
2013-08-05 15:49:53,PL_1,PD_1,2,5851.9989,555.9398955,9.5,8388608.0,671086.4,0.0,4.066666666666666,45.13333333333333,58.06666666666667
2013-08-05 15:54:53,PL_1,PD_1,2,5851.9989,775.3898542499999,13.25,8388608.0,683071.7142857143,0.0,4.285714285714286,116.92857142857143,81.07142857142857
2013-08-05 15:59:53,PL_1,PD_1,2,5851.9989,1088.4717954000002,18.6,8388608.0,1040186.4,0.0,5.533333333333332,98.66666666666669,104.33333333333331
2013-08-05 16:04:53,PL_1,PD_1,2,5851.9989,1164.5477810999996,19.9,8388608.0,1224735.2,0.0,5.6,127.53333333333332,99.13333333333334
2013-08-05 16:09:53,PL_1,PD_1,2,5851.9989,936.319824,16.0,8388608.0,1392506.4,0.0,4.733333333333333,98.4,89.73333333333332
2013-08-05 16:14:53,PL_1,PD_1,2,5851.9989,604.7065529999999,10.333333333333332,8388608.0,1107294.4,0.0,3.733333333333333,57.93333333333333,55.26666666666666
2013-08-05 16:19:53,PL_1,PD_1,2,5851.9989,766.6118558999997,13.1,8388608.0,1224734.4,0.0,4.6,110.0,78.53333333333333
2013-08-05 16:24:53,PL_1,PD_1,2,5851.9989,793.9211841000001,13.566666666666668,8388608.0,1073740.0,0.0,4.866666666666666,51.73333333333333,68.46666666666667
2013-08-05 16:29:53,PL_1,PD_1,2,5851.9989,1525.4210465999995,26.066666666666666,8388608.0,1224734.4,0.0,11.266666666666667,215.0,216.0
2013-08-05 16:34:53,PL_1,PD_1,2,5851.9989,1482.5063880000002,25.333333333333336,8388608.0,1962932.8,0.0,15.066666666666665,167.4,221.9333333333333
2013-08-05 16:39:53,PL_1,PD_1,2,5851.9989,1437.6410631,24.566666666666666,8388608.0,1426060.8,0.0,10.733333333333333,151.2,205.66666666666663
2013-08-05 16:44:53,PL_1,PD_1,2,5851.9989,1381.0717404000006,23.6,8388608.0,1353360.5333333334,0.0,9.866666666666667,154.33333333333334,174.2
2013-08-05 16:49:53,PL_1,PD_1,2,5851.9989,1398.6277370999999,23.9,8388608.0,1700088.8,0.0,10.733333333333333,267.73333333333335,169.26666666666668
2013-08-05 16:54:53,PL_1,PD_1,2,5851.9989,1632.7076930999995,27.9,8388608.0,1985301.333333333,0.0,11.0,315.0,181.13333333333333
2013-08-05 16:59:53,PL_1,PD_1,2,5851.9989,1215.2651049,20.766666666666666,8388608.0,1761605.866666667,0.0,5.666666666666668,167.46666666666667,109.2
2013-08-05 17:04:54,PL_1,PD_1,2,5851.9989,1160.6464485,19.83333333333333,8388608.0,1375729.6,0.0,7.2666666666666675,202.4,127.4
2013-08-05 17:09:54,PL_1,PD_1,2,5851.9989,790.0198515,13.5,8388608.0,1554686.133333333,349.2,32.666666666666664,76.0,61.46666666666667
2013-08-05 17:14:54,PL_1,PD_1,2,5851.9989,1312.7984198999998,22.43333333333333,8388608.0,1414877.066666667,0.0,8.466666666666667,170.06666666666666,116.13333333333334
2013-08-05 17:19:54,PL_1,PD_1,2,5851.9989,700.2892016999997,11.966666666666667,8388608.0,1392507.2,0.06666666666666668,5.866666666666666,23.466666666666665,73.33333333333333
2013-08-05 17:24:54,PL_1,PD_1,2,5851.9989,370.62659700000006,6.333333333333334,8388608.0,967483.7333333332,0.0,4.0,9.6,20.466666666666665
2013-08-05 17:29:54,PL_1,PD_1,2,5851.9989,938.4098236071428,16.035714285714292,8388608.0,910761.1428571428,0.0,3.6428571428571432,82.92857142857143,80.5
2013-08-05 17:34:54,PL_1,PD_1,2,5851.9989,104.49998035714285,1.7857142857142858,8388608.0,808900.2857142857,0.0,1.9285714285714288,0.0,0.0
2013-08-05 17:39:54,PL_1,PD_1,2,5851.9989,105.3359802,1.8,8388608.0,318765.86666666664,5.7333333333333325,7.133333333333334,20.466666666666665,17.066666666666666
2013-08-05 17:44:54,PL_1,PD_1,2,5851.9989,963.6291522,16.46666666666667,8388608.0,816489.6,0.0,4.933333333333334,75.86666666666666,73.73333333333333
2013-08-05 17:49:54,PL_1,PD_1,2,5851.9989,1355.7130785,23.166666666666664,8388608.0,1224734.4,3.0,12.866666666666667,107.33333333333331,136.6
2013-08-05 17:54:54,PL_1,PD_1,2,5851.9989,1176.2517789,20.1,8388608.0,1627388.2666666666,0.0,11.6,142.46666666666667,167.0
2013-08-05 17:59:54,PL_1,PD_1,2,5851.9989,1246.4757657,21.3,8388608.0,1454023.2,32.4,11.666666666666664,148.33333333333334,162.4
2013-08-05 18:04:54,PL_1,PD_1,2,5851.9989,1355.7130785,23.166666666666664,8388608.0,1504354.133333333,0.0,5.466666666666668,197.9333333333333,118.66666666666669
2013-08-05 18:09:54,PL_1,PD_1,2,5851.9989,751.0065254999997,12.833333333333332,8388608.0,1252696.5333333334,0.0,6.133333333333334,101.86666666666666,87.4
2013-08-05 18:14:54,PL_1,PD_1,2,5851.9989,1570.2863715,26.833333333333336,8388608.0,1476393.066666667,0.0,9.6,132.0,175.6
2013-08-05 18:19:54,PL_1,PD_1,2,5851.9989,1500.0623847000006,25.633333333333336,8388608.0,1554685.333333333,0.0,9.666666666666666,108.53333333333332,166.8
2013-08-05 18:24:54,PL_1,PD_1,2,5851.9989,1096.2744606,18.733333333333334,8388608.0,1470801.066666667,0.0,6.7333333333333325,50.86666666666667,118.2
2013-08-05 18:29:54,PL_1,PD_1,2,5851.9989,514.9759032000002,8.8,8388608.0,799712.5333333333,0.0,2.6,16.266666666666666,41.86666666666667
2013-08-05 18:34:54,PL_1,PD_1,2,5851.9989,5.8519989,0.1,8388608.0,363505.06666666665,0.0,1.5333333333333334,0.8,7.0
2013-08-05 18:39:54,PL_1,PD_1,2,5851.9989,649.5718779,11.1,8388608.0,503315.2,0.0,4.666666666666667,30.33333333333333,76.8
2013-08-05 18:44:54,PL_1,PD_1,2,5851.9989,1275.7357602,21.8,8388608.0,1006631.2,0.0,8.333333333333334,62.53333333333333,145.06666666666666
2013-08-05 18:49:54,PL_1,PD_1,2,5851.9989,996.7904793,17.03333333333333,8388608.0,1029000.8,0.0,5.7333333333333325,40.333333333333336,107.2
2013-08-05 18:54:54,PL_1,PD_1,2,5851.9989,1150.893117,19.666666666666668,8388608.0,883598.6666666665,0.0,9.666666666666666,114.8,150.86666666666667
2013-08-05 18:59:54,PL_1,PD_1,2,5851.9989,986.4798145714287,16.857142857142858,8388608.0,1318207.7142857143,0.0,8.714285714285714,87.2857142857143,126.57142857142857
2013-08-05 19:04:54,PL_1,PD_1,2,5851.9989,1283.5384254,21.93333333333333,8388608.0,1392506.4,0.0,9.933333333333334,84.46666666666667,156.53333333333333
2013-08-05 19:09:54,PL_1,PD_1,2,5851.9989,1474.7037228,25.2,8388608.0,1342175.2,0.0,10.8,133.93333333333334,202.73333333333332
2013-08-05 19:14:54,PL_1,PD_1,2,5851.9989,1511.0697159642855,25.82142857142857,8388608.0,1575858.0,0.0,15.642857142857142,225.85714285714286,250.28571428571428
2013-08-05 19:19:54,PL_1,PD_1,2,5851.9989,1628.8063605,27.833333333333336,8388608.0,2348809.8666666667,0.0,15.6,246.26666666666668,249.6
2013-08-05 19:24:54,PL_1,PD_1,2,5851.9989,1791.1296633214286,30.607142857142854,8388608.0,2085165.4285714286,0.0,29.5,375.4285714285714,285.2857142857143
2013-08-05 19:29:54,PL_1,PD_1,2,5851.9989,1593.6943671,27.23333333333333,8388608.0,1851082.666666667,196.3333333333333,39.8,213.0,202.2
2013-08-05 19:34:54,PL_1,PD_1,2,5851.9989,1680.359684142857,28.714285714285715,8388608.0,2097150.0,2.7857142857142856,26.92857142857143,212.2142857142857,221.5
2013-08-05 19:39:54,PL_1,PD_1,2,5851.9989,1640.5103582999998,28.03333333333333,8388608.0,2975158.666666666,0.5333333333333333,24.8,234.86666666666667,227.53333333333333
2013-08-05 19:44:54,PL_1,PD_1,2,5851.9989,706.4198672142858,12.071428571428573,8388608.0,2091158.8571428568,0.0,8.571428571428571,68.64285714285714,85.57142857142857
2013-08-05 19:49:54,PL_1,PD_1,2,5851.9989,1187.9557767,20.3,8388608.0,1291843.7333333334,32.4,14.466666666666667,162.66666666666666,193.73333333333332
2013-08-05 19:54:54,PL_1,PD_1,2,5851.9989,1537.1250444,26.266666666666666,8388608.0,1666534.4,0.0,12.133333333333333,323.26666666666665,195.4
2013-08-05 19:59:54,PL_1,PD_1,2,5851.9989,807.5758482000001,13.8,8388608.0,1593833.6,0.0,2.933333333333333,50.33333333333334,68.33333333333333
2013-08-05 20:04:55,PL_1,PD_1,2,5851.9989,193.11596369999998,3.3,8388608.0,950706.6666666664,0.0,1.5333333333333334,4.333333333333333,13.133333333333333
2013-08-05 20:09:55,PL_1,PD_1,2,5851.9989,247.7346201,4.233333333333333,8388608.0,391466.66666666674,0.0,3.866666666666666,8.2,34.8
2013-08-05 20:14:55,PL_1,PD_1,2,5851.9989,664.6198750714285,11.357142857142858,8388608.0,605177.1428571428,0.0,16.428571428571427,62.214285714285715,100.5
2013-08-05 20:19:55,PL_1,PD_1,2,5851.9989,608.6078856,10.4,8388608.0,850044.0,0.0,2.0,32.6,47.2
2013-08-05 20:24:55,PL_1,PD_1,2,5851.9989,793.9211841000001,13.566666666666668,8388608.0,1017816.2666666668,0.06666666666666668,3.466666666666667,50.13333333333333,69.8
2013-08-05 20:29:55,PL_1,PD_1,2,5851.9989,505.2225717,8.633333333333333,8388608.0,1196772.5333333334,0.0,1.7333333333333334,12.733333333333333,34.93333333333333
2013-08-05 20:34:55,PL_1,PD_1,2,5851.9989,823.4598452142856,14.071428571428573,8388608.0,1150434.857142857,0.0,1.3571428571428572,32.0,43.64285714285715
2013-08-05 20:39:55,PL_1,PD_1,2,5851.9989,407.54992339285707,6.9642857142857135,8388608.0,856834.2857142857,0.0,1.0,7.142857142857142,18.571428571428573
2013-08-05 20:44:55,PL_1,PD_1,2,5851.9989,442.8012501,7.566666666666666,8388608.0,615162.6666666665,0.0,0.8,11.866666666666667,29.73333333333333
2013-08-05 20:49:55,PL_1,PD_1,2,5851.9989,622.2625496999998,10.633333333333333,8388608.0,710233.3333333335,0.0,2.066666666666667,30.13333333333333,49.73333333333333
2013-08-05 20:54:55,PL_1,PD_1,2,5851.9989,836.8358427000003,14.3,8388608.0,833267.2,0.0,3.333333333333333,66.33333333333333,67.2
2013-08-05 20:59:55,PL_1,PD_1,2,5851.9989,1051.4091357,17.966666666666672,8388608.0,1017816.5333333331,0.0,4.8,103.13333333333334,93.26666666666668
2013-08-05 21:04:55,PL_1,PD_1,2,5851.9989,953.8758207000001,16.3,8388608.0,1319805.6,0.0,26.266666666666666,92.2,112.13333333333334
2013-08-05 21:09:55,PL_1,PD_1,2,5851.9989,776.3651874,13.266666666666667,8388608.0,1163217.6,0.0,0.8666666666666667,47.0,47.53333333333333
2013-08-05 21:14:55,PL_1,PD_1,2,5851.9989,942.1718229,16.1,8388608.0,1431652.8,0.0,5.466666666666668,107.4,95.86666666666666
2013-08-05 21:19:55,PL_1,PD_1,2,5851.9989,940.2211566,16.066666666666666,8388608.0,1375729.866666667,0.0,5.266666666666667,141.73333333333332,91.53333333333332
2013-08-05 21:24:55,PL_1,PD_1,2,5851.9989,791.9705177999997,13.533333333333333,8388608.0,1414876.8,0.0,4.2,97.4,75.0
2013-08-05 21:29:55,PL_1,PD_1,2,5851.9989,637.8678801,10.9,8388608.0,1135256.0,0.0,3.4,55.53333333333333,50.93333333333333
2013-08-05 21:34:55,PL_1,PD_1,2,5851.9989,708.0918668999999,12.1,8388608.0,1202365.333333333,0.0,4.533333333333333,76.46666666666667,72.53333333333333
2013-08-05 21:39:55,PL_1,PD_1,2,5851.9989,450.6039153,7.7,8388608.0,1358952.0,0.0,1.6666666666666667,9.8,34.2
2013-08-05 21:44:55,PL_1,PD_1,2,5851.9989,719.7958646999997,12.3,8388608.0,833266.6666666665,0.0,3.6,89.86666666666666,69.73333333333333
2013-08-05 21:49:55,PL_1,PD_1,2,5851.9989,1119.6824562000004,19.133333333333333,8388608.0,1481984.0,0.0,6.6,103.86666666666666,102.4
2013-08-05 21:54:55,PL_1,PD_1,2,5851.9989,920.7144936000001,15.733333333333333,8388608.0,1207957.0666666671,0.0,7.2,178.2,101.0
2013-08-05 21:59:55,PL_1,PD_1,2,5851.9989,1271.8344275999998,21.73333333333333,8388608.0,1834306.933333333,0.0,9.6,238.9333333333333,124.73333333333332
2013-08-05 22:04:55,PL_1,PD_1,2,5851.9989,918.7638272999997,15.7,8388608.0,1705680.8,0.0,4.866666666666666,63.0,80.53333333333333
2013-08-05 22:09:55,PL_1,PD_1,2,5851.9989,448.6532489999999,7.666666666666666,8388608.0,1191180.8,0.0,0.9333333333333332,10.466666666666667,24.466666666666665
2013-08-05 22:14:55,PL_1,PD_1,2,5851.9989,518.3199025714284,8.857142857142854,8388608.0,928736.5714285716,0.0,0.9285714285714286,10.571428571428571,30.142857142857146
2013-08-05 22:19:55,PL_1,PD_1,2,5851.9989,780.2665199999999,13.333333333333332,8388608.0,945114.6666666664,0.0,3.733333333333333,53.53333333333333,72.86666666666666
2013-08-05 22:24:55,PL_1,PD_1,2,5851.9989,1556.6317074,26.6,8388608.0,1437246.4,0.0,10.133333333333333,91.26666666666668,181.6
2013-08-05 22:29:55,PL_1,PD_1,2,5851.9989,1244.5250993999996,21.266666666666666,8388608.0,1426060.8,0.0,9.4,54.0,145.66666666666666
2013-08-05 22:34:55,PL_1,PD_1,2,5851.9989,1297.1930894999996,22.166666666666664,8388608.0,1336582.4,0.0,9.333333333333334,158.2,144.6
2013-08-05 22:39:55,PL_1,PD_1,2,5851.9989,1217.2157712,20.8,8388608.0,2030040.8,0.0,8.066666666666666,152.06666666666666,129.46666666666667
2013-08-05 22:44:55,PL_1,PD_1,2,5851.9989,1088.4717954000002,18.6,8388608.0,1638571.4666666666,0.0,8.466666666666667,113.8,127.2
2013-08-05 22:49:55,PL_1,PD_1,2,5851.9989,1080.6691302000004,18.466666666666672,8388608.0,1744828.0,0.0,5.6,107.33333333333331,107.26666666666668
2013-08-05 22:54:55,PL_1,PD_1,2,5851.9989,1129.4357877,19.3,8388608.0,1560278.4,0.0,6.7333333333333325,42.46666666666667,97.33333333333331
2013-08-05 22:59:55,PL_1,PD_1,2,5851.9989,1268.629761535714,21.678571428571423,8388608.0,1479988.0,0.0,6.428571428571429,51.35714285714285,118.35714285714286
2013-08-05 23:04:55,PL_1,PD_1,2,5851.9989,854.8098393214286,14.607142857142858,8388608.0,1336182.857142857,0.0,4.785714285714286,33.92857142857143,93.71428571428572
2013-08-05 23:09:55,PL_1,PD_1,2,5851.9989,965.5798185,16.5,8388608.0,1168810.9333333329,0.0,4.733333333333333,33.13333333333333,76.2
2013-08-05 23:14:55,PL_1,PD_1,2,5851.9989,936.319824,16.0,8388608.0,1408085.1428571432,0.0,6.071428571428571,38.357142857142854,85.0
2013-08-05 23:19:55,PL_1,PD_1,2,5851.9989,838.0898424642858,14.321428571428573,8388608.0,1168411.4285714286,0.0,5.285714285714286,35.857142857142854,84.07142857142857
2013-08-05 23:24:55,PL_1,PD_1,2,5851.9989,751.0065254999997,12.833333333333332,8388608.0,1112886.4,0.0,3.933333333333333,25.6,64.73333333333333
2013-08-05 23:29:55,PL_1,PD_1,2,5851.9989,811.4771807999997,13.866666666666667,8388608.0,1325397.866666667,1.0,2.8,29.2,70.0
2013-08-05 23:34:55,PL_1,PD_1,2,5851.9989,971.8498173214284,16.607142857142858,8388608.0,1408084.8571428568,0.0,5.214285714285714,64.57142857142857,103.71428571428572
2013-08-05 23:39:55,PL_1,PD_1,2,5851.9989,1226.829769392857,20.964285714285715,8388608.0,1719662.2857142857,0.0,9.642857142857142,133.71428571428572,155.42857142857142
2013-08-05 23:44:55,PL_1,PD_1,2,5851.9989,1118.1497898214286,19.107142857142858,8388608.0,2234963.714285714,0.0,6.928571428571429,177.9285714285714,119.64285714285714
2013-08-05 23:49:55,PL_1,PD_1,2,5851.9989,550.0878965999998,9.4,8388608.0,1414875.7333333334,0.0,2.533333333333333,52.73333333333333,43.2
2013-08-05 23:54:55,PL_1,PD_1,2,5851.9989,1105.6097921785713,18.892857142857142,8388608.0,1438044.8571428568,0.0,8.071428571428571,135.92857142857142,114.21428571428572
2013-08-05 23:59:55,PL_1,PD_1,2,5851.9989,990.9384804,16.933333333333334,8388608.0,1560278.4,0.0,6.8,165.86666666666667,91.06666666666666
2013-08-06 00:04:55,PL_1,PD_1,2,5851.9989,413.54125560000006,7.066666666666666,8388608.0,989854.4,0.0,0.8666666666666667,9.2,21.133333333333333
2013-08-06 00:09:55,PL_1,PD_1,2,5851.9989,419.3932545,7.166666666666666,8388608.0,531277.0666666668,0.0,0.9333333333333332,8.333333333333334,21.73333333333333
2013-08-06 00:14:55,PL_1,PD_1,2,5851.9989,432.6299186785714,7.392857142857142,8388608.0,473356.0,0.0,0.8571428571428571,10.714285714285714,24.57142857142857
2013-08-06 00:19:55,PL_1,PD_1,2,5851.9989,424.26992025,7.25,8388608.0,766956.8571428572,0.0,0.8571428571428571,10.071428571428571,24.285714285714285
2013-08-06 00:24:55,PL_1,PD_1,2,5851.9989,417.44258820000016,7.133333333333334,8388608.0,631940.0,0.0,0.8,10.133333333333333,22.93333333333333
2013-08-06 00:29:55,PL_1,PD_1,2,5851.9989,417.44258820000016,7.133333333333334,8388608.0,587201.6,0.0,0.8,9.533333333333333,22.6
2013-08-06 00:34:55,PL_1,PD_1,2,5851.9989,409.639923,7.0,8388608.0,643125.6,0.0,0.8,9.4,22.66666666666667
2013-08-06 00:39:55,PL_1,PD_1,2,5851.9989,407.54992339285707,6.9642857142857135,8388608.0,497323.4285714286,0.0,0.8571428571428571,10.714285714285714,24.57142857142857
2013-08-06 00:44:55,PL_1,PD_1,2,5851.9989,405.45992378571435,6.928571428571429,8388608.0,587200.8571428572,0.0,1.0714285714285714,10.214285714285714,24.285714285714285
2013-08-06 00:49:55,PL_1,PD_1,2,5851.9989,409.639923,7.0,8388608.0,805304.8,0.0,1.2666666666666666,9.466666666666667,22.66666666666667
2013-08-06 00:54:55,PL_1,PD_1,2,5851.9989,411.5905893,7.033333333333334,8388608.0,704641.6,0.0,0.9333333333333332,10.0,22.86666666666667
2013-08-06 00:59:55,PL_1,PD_1,2,5851.9989,405.73859039999996,6.933333333333334,8388608.0,704641.6,0.0,0.9333333333333332,9.533333333333333,22.6
2013-08-06 01:04:55,PL_1,PD_1,2,5851.9989,411.5905893,7.033333333333334,8388608.0,822081.6,0.0,0.8,9.333333333333334,22.6
2013-08-06 01:09:55,PL_1,PD_1,2,5851.9989,405.73859039999996,6.933333333333334,8388608.0,531276.5333333333,0.0,0.8,10.066666666666666,22.93333333333333
2013-08-06 01:14:56,PL_1,PD_1,2,5851.9989,405.73859039999996,6.933333333333334,8388608.0,576016.5333333333,0.0,0.8,9.4,22.66666666666667
2013-08-06 01:19:56,PL_1,PD_1,2,5851.9989,423.2945871,7.233333333333332,8388608.0,1006631.2,0.0,1.6666666666666667,10.066666666666666,23.0
2013-08-06 01:24:56,PL_1,PD_1,2,5851.9989,419.3932545,7.166666666666666,8388608.0,1023408.0,0.0,1.0666666666666669,9.533333333333333,22.66666666666667
2013-08-06 01:29:56,PL_1,PD_1,2,5851.9989,415.49192189999997,7.1,8388608.0,620756.0,0.0,1.7333333333333334,9.066666666666666,22.0
2013-08-06 01:34:56,PL_1,PD_1,2,5851.9989,407.6892566999999,6.966666666666666,8388608.0,721418.9333333331,0.0,1.2,9.8,21.6
2013-08-06 01:39:56,PL_1,PD_1,2,5851.9989,403.78792410000005,6.9,8388608.0,788527.2,0.0,0.8,9.2,21.33333333333333
2013-08-06 01:44:56,PL_1,PD_1,2,5851.9989,409.639923,7.0,8388608.0,620755.2,0.0,0.8,9.066666666666666,21.266666666666666
2013-08-06 01:49:56,PL_1,PD_1,2,5851.9989,421.3439208,7.2,8388608.0,508908.0,0.0,0.9333333333333332,9.0,22.0
2013-08-06 01:54:56,PL_1,PD_1,2,5851.9989,417.44258820000016,7.133333333333334,8388608.0,671086.4,0.0,1.0,9.466666666666667,22.66666666666667
2013-08-06 01:59:56,PL_1,PD_1,2,5851.9989,415.49192189999997,7.1,8388608.0,536869.6,0.0,1.0,9.4,22.6
2013-08-06 02:04:56,PL_1,PD_1,2,5851.9989,421.3439208,7.2,8388608.0,648717.8666666667,0.0,1.3333333333333333,10.066666666666666,23.0
2013-08-06 02:09:56,PL_1,PD_1,2,5851.9989,413.54125560000006,7.066666666666666,8388608.0,659902.1333333333,0.0,1.0,9.466666666666667,22.66666666666667
2013-08-06 02:14:56,PL_1,PD_1,2,5851.9989,411.5905893,7.033333333333334,8388608.0,822081.6,0.0,1.0,10.133333333333333,22.93333333333333
